datum,ort,neuPositiv,inzidenz7tage
2020-04-25,Poing,0,37.4
2020-04-26,Poing,0,37.4
2020-04-27,Poing,1,31.17
2020-04-28,Poing,1,37.4
2020-04-29,Poing,1,37.4
2020-04-30,Poing,0,18.7
2020-05-01,Poing,1,24.93
2020-05-02,Poing,0,24.93
2020-05-03,Poing,0,24.93
2020-05-04,Poing,0,18.7
2020-05-05,Poing,0,12.47
2020-05-06,Poing,0,6.23
2020-05-07,Poing,1,12.47
2020-05-08,Poing,0,6.23
2020-05-09,Poing,0,6.23
2020-05-10,Poing,0,6.23
2020-05-11,Poing,1,12.47
2020-05-12,Poing,0,12.47
2020-05-13,Poing,0,12.47
2020-05-14,Poing,0,6.23
2020-05-15,Poing,1,12.47
2020-05-16,Poing,0,12.47
2020-05-17,Poing,0,12.47
2020-05-18,Poing,0,6.23
2020-05-19,Poing,0,6.23
2020-05-20,Poing,0,6.23
2020-05-21,Poing,0,6.23
2020-05-22,Poing,0,0
2020-05-23,Poing,1,6.23
2020-05-24,Poing,0,6.23
2020-05-25,Poing,0,6.23
2020-05-26,Poing,0,6.23
2020-05-27,Poing,1,12.47
2020-05-28,Poing,3,31.17
2020-05-29,Poing,2,43.64
2020-05-30,Poing,0,37.4
2020-05-31,Poing,0,37.4
2020-06-01,Poing,0,37.4
2020-06-02,Poing,0,37.4
2020-06-03,Poing,0,31.17
2020-06-04,Poing,2,24.93
2020-06-05,Poing,1,18.7
2020-06-06,Poing,0,18.7
2020-06-07,Poing,0,18.7
2020-06-08,Poing,1,24.93
2020-06-09,Poing,0,24.93
2020-06-10,Poing,0,24.93
2020-06-11,Poing,0,12.47
2020-06-12,Poing,0,6.23
2020-06-13,Poing,0,6.23
2020-06-14,Poing,0,6.23
2020-06-15,Poing,0,0
2020-06-16,Poing,0,0
2020-06-17,Poing,0,0
2020-06-18,Poing,0,0
2020-06-19,Poing,0,0
2020-06-20,Poing,0,0
2020-06-21,Poing,0,0
2020-06-22,Poing,0,0
2020-06-23,Poing,0,0
2020-06-24,Poing,0,0
2020-06-25,Poing,0,0
2020-06-26,Poing,0,0
2020-06-27,Poing,0,0
2020-06-28,Poing,0,0
2020-06-29,Poing,0,0
2020-06-30,Poing,0,0
2020-07-01,Poing,0,0
2020-07-02,Poing,0,0
2020-07-03,Poing,0,0
2020-07-04,Poing,0,0
2020-07-05,Poing,0,0
2020-07-06,Poing,0,0
2020-07-07,Poing,0,0
2020-07-08,Poing,0,0
2020-07-09,Poing,0,0
2020-07-10,Poing,0,0
2020-07-11,Poing,0,0
2020-07-12,Poing,0,0
2020-07-13,Poing,0,0
2020-07-14,Poing,0,0
2020-07-15,Poing,0,0
2020-07-16,Poing,0,0
2020-07-17,Poing,0,0
2020-07-18,Poing,0,0
2020-07-19,Poing,0,0
2020-07-20,Poing,0,0
2020-07-21,Poing,0,0
2020-07-22,Poing,0,0
2020-07-23,Poing,0,0
2020-07-24,Poing,0,0
2020-07-25,Poing,0,0
2020-07-26,Poing,0,0
2020-07-27,Poing,0,0
2020-07-28,Poing,0,0
2020-07-29,Poing,0,0
2020-07-30,Poing,0,0
2020-07-31,Poing,0,0
2020-08-01,Poing,0,0
2020-08-02,Poing,0,0
2020-08-03,Poing,0,0
2020-08-04,Poing,0,0
2020-08-05,Poing,0,0
2020-08-06,Poing,0,0
2020-08-07,Poing,0,0
2020-08-08,Poing,1,6.23
2020-08-09,Poing,0,6.23
2020-08-10,Poing,0,6.23
2020-08-11,Poing,0,6.23
2020-08-12,Poing,0,6.23
2020-08-13,Poing,1,12.47
2020-08-14,Poing,0,12.47
2020-08-15,Poing,2,18.7
2020-08-16,Poing,0,18.7
2020-08-17,Poing,0,18.7
2020-08-18,Poing,0,18.7
2020-08-19,Poing,1,24.93
2020-08-20,Poing,1,24.93
2020-08-21,Poing,1,31.17
2020-08-22,Poing,5,49.87
2020-08-23,Poing,0,49.87
2020-08-24,Poing,1,56.1
2020-08-25,Poing,2,68.57
2020-08-26,Poing,0,62.34
2020-08-27,Poing,0,56.1
2020-08-28,Poing,4,74.8
2020-08-29,Poing,0,43.64
2020-08-30,Poing,0,43.64
2020-08-31,Poing,0,37.4
2020-09-01,Poing,1,31.17
2020-09-02,Poing,1,37.4
2020-09-03,Poing,1,43.64
2020-09-04,Poing,1,24.93
2020-09-05,Poing,0,24.93
2020-09-06,Poing,0,24.93
2020-09-07,Poing,1,31.17
2020-09-08,Poing,0,24.93
2020-09-09,Poing,0,18.7
2020-09-10,Poing,0,12.47
2020-09-11,Poing,0,6.23
2020-09-12,Poing,0,6.23
2020-09-13,Poing,0,6.23
2020-09-14,Poing,0,0
2020-09-15,Poing,0,0
2020-09-16,Poing,0,0
2020-09-17,Poing,0,0
2020-09-18,Poing,0,0
2020-09-19,Poing,1,6.23
2020-09-20,Poing,0,6.23
2020-09-21,Poing,1,12.47
2020-09-22,Poing,1,18.7
2020-09-23,Poing,0,18.7
2020-09-24,Poing,0,18.7
2020-09-25,Poing,1,24.93
2020-09-26,Poing,0,18.7
2020-09-27,Poing,0,18.7
2020-09-28,Poing,0,12.47
2020-09-29,Poing,3,24.93
2020-09-30,Poing,1,31.17
2020-10-01,Poing,0,31.17
2020-10-02,Poing,1,31.17
2020-10-03,Poing,2,43.64
2020-10-04,Poing,0,43.64
2020-10-05,Poing,2,56.1
2020-10-06,Poing,1,43.64
2020-10-07,Poing,3,56.1
2020-10-08,Poing,1,62.34
2020-10-09,Poing,6,93.5
2020-10-10,Poing,0,81.04
2020-10-11,Poing,0,81.04
2020-10-12,Poing,1,74.8
2020-10-13,Poing,3,87.27
2020-10-14,Poing,1,74.8
2020-10-15,Poing,5,99.74
2020-10-16,Poing,2,74.8
2020-10-17,Poing,3,93.5
2020-10-18,Poing,0,93.5
2020-10-19,Poing,0,87.27
2020-10-20,Poing,4,93.5
2020-10-21,Poing,3,105.97
2020-10-22,Poing,4,99.74
2020-10-23,Poing,0,87.27
2020-10-24,Poing,2,81.04
2020-10-25,Poing,2,93.5
2020-10-26,Poing,1,99.74
2020-10-27,Poing,5,105.97
2020-10-28,Poing,4,112.21
2020-10-29,Poing,8,137.14
2020-10-30,Poing,2,149.61
2020-10-31,Poing,6,174.54
2020-11-01,Poing,1,168.31
2020-11-02,Poing,4,187.01
2020-11-03,Poing,7,199.48
2020-11-04,Poing,6,211.94
2020-11-05,Poing,4,187.01
2020-11-06,Poing,2,187.01
2020-11-07,Poing,4,174.54
2020-11-08,Poing,0,168.31
2020-11-09,Poing,2,155.84
2020-11-10,Poing,5,143.37
2020-11-11,Poing,7,149.61
2020-11-12,Poing,6,162.07
2020-11-13,Poing,2,162.07
2020-11-14,Poing,6,174.54
2020-11-15,Poing,0,174.54
2020-11-16,Poing,5,193.24
2020-11-17,Poing,13,243.11
2020-11-18,Poing,6,236.88
2020-11-19,Poing,6,236.88
2020-11-20,Poing,7,268.05
2020-11-21,Poing,3,249.35
2020-11-22,Poing,0,249.35
2020-11-23,Poing,2,230.64
2020-11-24,Poing,7,193.24
2020-11-25,Poing,1,162.07
2020-11-26,Poing,12,199.48
2020-11-27,Poing,15,249.35
2020-11-28,Poing,4,255.58
2020-11-29,Poing,0,255.58
2020-11-30,Poing,4,268.05
2020-12-01,Poing,7,268.05
2020-12-02,Poing,2,274.28
2020-12-03,Poing,4,224.41
2020-12-04,Poing,1,137.14
2020-12-05,Poing,0,112.21
2020-12-06,Poing,2,124.67
2020-12-07,Poing,0,99.74
2020-12-08,Poing,6,93.5
2020-12-09,Poing,10,143.37
2020-12-10,Poing,11,187.01
2020-12-11,Poing,6,218.18
2020-12-12,Poing,12,292.98
2020-12-13,Poing,1,286.75
2020-12-14,Poing,2,299.21
2020-12-15,Poing,10,324.15
2020-12-16,Poing,13,342.85
2020-12-17,Poing,10,336.62
2020-12-18,Poing,7,342.85
2020-12-19,Poing,1,274.28
2020-12-20,Poing,3,286.75
2020-12-21,Poing,6,311.68
2020-12-22,Poing,9,305.45
2020-12-23,Poing,8,274.28
2020-12-24,Poing,0,211.94
2020-12-25,Poing,8,218.18
2020-12-26,Poing,1,218.18
2020-12-27,Poing,1,205.71
2020-12-28,Poing,4,193.24
2020-12-29,Poing,8,187.01
2020-12-30,Poing,13,218.18
2020-12-31,Poing,3,236.88
2021-01-01,Poing,0,187.01
2021-01-02,Poing,0,180.78
2021-01-03,Poing,3,193.24
2021-01-04,Poing,1,174.54
2021-01-05,Poing,3,143.37
2021-01-06,Poing,0,62.34
2021-01-07,Poing,6,81.04
2021-01-08,Poing,5,112.21
2021-01-09,Poing,8,162.07
2021-01-10,Poing,3,162.07
2021-01-11,Poing,4,180.78
2021-01-12,Poing,4,187.01
2021-01-13,Poing,5,218.18
2021-01-14,Poing,7,224.41
2021-01-15,Poing,7,236.88
2021-01-16,Poing,2,199.48
2021-01-17,Poing,1,187.01
2021-01-18,Poing,0,162.07
2021-01-19,Poing,3,155.84
2021-01-20,Poing,0,124.67
2021-01-21,Poing,1,87.27
2021-01-22,Poing,3,62.34
2021-01-23,Poing,6,87.27
2021-01-24,Poing,0,81.04
2021-01-25,Poing,0,81.04
2021-01-26,Poing,2,74.8
2021-01-27,Poing,3,93.5
2021-01-28,Poing,0,87.27
2021-01-29,Poing,1,74.8
2021-01-30,Poing,0,37.4
2021-01-31,Poing,0,37.4
2021-02-01,Poing,0,37.4
2021-02-02,Poing,0,24.93
2021-02-03,Poing,2,18.7
2021-02-04,Poing,0,18.7
2021-02-05,Poing,2,24.93
2021-02-06,Poing,2,37.4
2021-02-07,Poing,2,49.87
2021-02-08,Poing,1,56.1
2021-02-09,Poing,2,68.57
2021-02-10,Poing,1,62.34
2021-02-11,Poing,0,62.34
2021-02-12,Poing,1,56.1
2021-02-13,Poing,0,43.64
2021-02-14,Poing,0,31.17
2021-02-15,Poing,0,24.93
2021-02-16,Poing,3,31.17
2021-02-17,Poing,2,37.4
2021-02-18,Poing,0,37.4
2021-02-19,Poing,0,31.17
2021-02-20,Poing,1,37.4
2021-02-21,Poing,0,37.4
2021-02-22,Poing,1,43.64
2021-02-23,Poing,0,24.93
2021-02-24,Poing,1,18.7
2021-02-25,Poing,0,18.7
2021-02-26,Poing,0,18.7
2021-02-27,Poing,0,12.47
2021-02-28,Poing,0,12.47
2021-03-01,Poing,0,6.23
2021-03-02,Poing,2,18.7
2021-03-03,Poing,0,12.47
2021-03-04,Poing,1,18.7
2021-03-05,Poing,3,37.4
2021-03-06,Poing,2,49.87
2021-03-07,Poing,1,56.1
2021-03-08,Poing,5,87.27
2021-03-09,Poing,4,99.74
2021-03-10,Poing,15,193.24
2021-03-11,Poing,7,230.64
2021-03-12,Poing,4,236.88
2021-03-13,Poing,4,249.35
2021-03-14,Poing,4,268.05
2021-03-15,Poing,3,255.58
2021-03-16,Poing,3,249.35
2021-03-17,Poing,21,286.75
2021-03-18,Poing,5,274.28
2021-03-19,Poing,3,268.05
2021-03-20,Poing,1,249.35
2021-03-21,Poing,1,230.64
2021-03-22,Poing,1,218.18
2021-03-23,Poing,9,255.58
2021-03-24,Poing,4,149.61
2021-03-25,Poing,2,130.91
2021-03-26,Poing,7,155.84
2021-03-27,Poing,3,168.31
2021-03-28,Poing,0,162.07
2021-03-29,Poing,2,168.31
2021-03-30,Poing,11,180.78
2021-03-31,Poing,2,168.31
2021-04-01,Poing,1,162.07
2021-04-02,Poing,4,143.37
2021-04-03,Poing,1,130.91
2021-04-04,Poing,2,143.37
2021-04-05,Poing,0,130.91
2021-04-06,Poing,1,68.57
2021-04-07,Poing,4,81.04
2021-04-08,Poing,1,81.04
2021-04-09,Poing,1,62.34
2021-04-10,Poing,3,74.8
2021-04-11,Poing,1,68.57
2021-04-12,Poing,2,81.04
2021-04-13,Poing,1,81.04
2021-04-14,Poing,3,74.8
2021-04-15,Poing,3,87.27
2021-04-16,Poing,1,87.27
2021-04-17,Poing,2,81.04
2021-04-18,Poing,1,81.04
2021-04-19,Poing,0,68.57
2021-04-20,Poing,3,81.04
2021-04-21,Poing,2,74.8
2021-04-22,Poing,2,68.57
2021-04-23,Poing,4,87.27
2021-04-24,Poing,5,105.97
2021-04-25,Poing,0,99.74
2021-04-26,Poing,0,99.74
2021-04-27,Poing,7,124.67
2021-04-28,Poing,3,130.91
2021-04-29,Poing,2,130.91
2021-04-30,Poing,2,118.44
2021-05-01,Poing,2,99.74
2021-05-02,Poing,1,105.97
2021-05-03,Poing,3,124.67
2021-05-04,Poing,3,99.74
2021-05-05,Poing,1,87.27
2021-05-06,Poing,2,87.27
2021-05-07,Poing,1,81.04
2021-05-08,Poing,2,81.04
2021-05-09,Poing,0,74.8
2021-05-10,Poing,0,56.1
2021-05-11,Poing,2,49.87
2021-05-12,Poing,2,56.1
2021-05-13,Poing,2,56.1
2021-05-14,Poing,2,62.34
2021-05-15,Poing,1,56.1
2021-05-16,Poing,0,56.1
2021-05-17,Poing,1,62.34
2021-05-18,Poing,4,74.8
2021-05-19,Poing,1,68.57
2021-05-20,Poing,0,56.1
2021-05-21,Poing,2,56.1
2021-05-22,Poing,0,49.87
2021-05-23,Poing,0,49.87
2021-05-24,Poing,0,43.64
2021-05-25,Poing,2,31.17
2021-05-26,Poing,0,24.93
2021-05-27,Poing,0,24.93
2021-05-28,Poing,0,12.47
2021-05-29,Poing,1,18.7
2021-05-30,Poing,1,24.93
2021-05-31,Poing,0,24.93
2021-06-01,Poing,0,12.47
2021-06-02,Poing,0,12.47
2021-06-03,Poing,1,18.7
2021-06-04,Poing,0,18.7
2021-06-05,Poing,1,18.7
2021-06-06,Poing,0,12.47
2021-06-07,Poing,2,24.93
2021-06-08,Poing,0,24.93
2021-06-09,Poing,0,24.93
2021-06-10,Poing,0,18.7
2021-06-11,Poing,0,18.7
2021-06-12,Poing,0,12.47
2021-06-13,Poing,0,12.47
2021-06-14,Poing,1,6.23
2021-06-15,Poing,0,6.23
2021-06-16,Poing,0,6.23
2021-06-17,Poing,0,6.23
2021-06-18,Poing,0,6.23
2021-06-19,Poing,0,6.23
2021-06-20,Poing,0,6.23
2021-06-21,Poing,0,0
2021-06-22,Poing,0,0
2021-06-23,Poing,0,0
2021-06-24,Poing,0,0
2021-06-25,Poing,0,0
2021-06-26,Poing,0,0
2021-06-27,Poing,0,0
2021-06-28,Poing,0,0
2021-06-29,Poing,0,0
2021-06-30,Poing,0,0
2021-07-01,Poing,0,0
2021-07-02,Poing,0,0
2021-07-03,Poing,0,0
2021-07-04,Poing,0,0
2021-07-05,Poing,0,0
2021-07-06,Poing,0,0
2021-07-07,Poing,0,0
2021-07-08,Poing,1,6.23
2021-07-09,Poing,1,12.47
2021-07-10,Poing,0,12.47
2021-07-11,Poing,0,12.47
2021-07-12,Poing,0,12.47
2021-07-13,Poing,1,18.7
2021-07-14,Poing,1,24.93
2021-07-15,Poing,1,24.93
2021-07-16,Poing,1,24.93
2021-07-17,Poing,0,24.93
2021-07-18,Poing,1,31.17
2021-07-19,Poing,1,37.4
2021-07-20,Poing,0,31.17
2021-07-21,Poing,0,24.93
2021-07-22,Poing,0,18.7
2021-07-23,Poing,1,18.7
2021-07-24,Poing,0,18.7
2021-07-25,Poing,0,12.47
2021-07-26,Poing,0,6.23
2021-07-27,Poing,0,6.23
2021-07-28,Poing,0,6.23
2021-07-29,Poing,0,6.23
2021-07-30,Poing,0,0
2021-07-31,Poing,0,0
2021-08-01,Poing,0,0
2021-08-02,Poing,0,0
2021-08-03,Poing,0,0
2021-08-04,Poing,0,0
2021-08-05,Poing,1,6.23
2021-08-06,Poing,0,6.23
2021-08-07,Poing,0,6.23
2021-08-08,Poing,0,6.23
2021-08-09,Poing,0,6.23
2021-08-10,Poing,0,6.23
2021-08-11,Poing,0,6.23
2021-08-12,Poing,0,0
2021-08-13,Poing,1,6.23
2021-08-14,Poing,0,6.23
2021-08-15,Poing,0,6.23
2021-08-16,Poing,0,6.23
2021-08-17,Poing,0,6.23
2021-08-18,Poing,0,6.23
2021-08-19,Poing,0,6.23
2021-08-20,Poing,1,6.23
2021-08-21,Poing,3,24.93
2021-08-22,Poing,0,24.93
2021-08-23,Poing,0,24.93
2021-08-24,Poing,4,49.87
2021-08-25,Poing,3,68.57
2021-08-26,Poing,1,74.8
2021-08-27,Poing,4,93.5
2021-08-28,Poing,6,112.21
2021-08-29,Poing,0,112.21
2021-08-30,Poing,3,130.91
2021-08-31,Poing,6,143.37
2021-09-01,Poing,1,130.91
2021-09-02,Poing,5,155.84
2021-09-03,Poing,2,143.37
2021-09-04,Poing,5,137.14
2021-09-05,Poing,0,137.14
2021-09-06,Poing,1,124.67
2021-09-07,Poing,4,112.21
2021-09-08,Poing,2,118.44
2021-09-09,Poing,5,118.44
2021-09-10,Poing,3,124.67
2021-09-11,Poing,1,99.74
2021-09-12,Poing,0,99.74
2021-09-13,Poing,3,112.21
2021-09-14,Poing,2,99.74
2021-09-15,Poing,1,93.5
2021-09-16,Poing,2,74.8
2021-09-17,Poing,1,62.34
2021-09-18,Poing,1,62.34
2021-09-19,Poing,0,62.34
2021-09-20,Poing,2,56.1
2021-09-21,Poing,0,43.64
2021-09-22,Poing,0,37.4
2021-09-23,Poing,2,37.4
2021-09-24,Poing,0,31.17
2021-09-25,Poing,0,24.93
2021-09-26,Poing,0,24.93
2021-09-27,Poing,1,18.7
2021-09-28,Poing,2,31.17
2021-09-29,Poing,1,37.4
2021-09-30,Poing,2,37.4
2021-10-01,Poing,1,43.64
2021-10-02,Poing,1,49.87
2021-10-03,Poing,1,56.1
2021-10-04,Poing,1,56.1
2021-10-05,Poing,5,74.8
2021-10-06,Poing,1,74.8
2021-10-07,Poing,0,62.34
2021-10-08,Poing,1,62.34
2021-10-09,Poing,1,62.34
2021-10-10,Poing,1,62.34
2021-10-11,Poing,0,56.1
2021-10-12,Poing,4,49.87
2021-10-13,Poing,1,49.87
2021-10-14,Poing,2,62.34
2021-10-15,Poing,3,74.8
2021-10-16,Poing,1,74.8
2021-10-17,Poing,0,68.57
2021-10-18,Poing,3,87.27
2021-10-19,Poing,2,74.8
2021-10-20,Poing,4,93.5
2021-10-21,Poing,7,124.67
2021-10-22,Poing,3,124.67
2021-10-23,Poing,2,130.91
2021-10-24,Poing,1,137.14
2021-10-25,Poing,2,130.91
2021-10-26,Poing,15,211.94
2021-10-27,Poing,6,224.41
2021-10-28,Poing,16,280.51
2021-10-29,Poing,10,324.15
2021-10-30,Poing,4,336.62
2021-10-31,Poing,5,361.55
2021-11-01,Poing,2,361.55
2021-11-02,Poing,3,286.75
2021-11-03,Poing,10,311.68
2021-11-04,Poing,10,274.28
2021-11-05,Poing,14,299.21
2021-11-06,Poing,16,374.02
2021-11-07,Poing,7,386.49
2021-11-08,Poing,5,405.19
2021-11-09,Poing,10,448.82
2021-11-10,Poing,7,430.12
2021-11-11,Poing,7,411.42
2021-11-12,Poing,10,386.49
2021-11-13,Poing,9,342.85
2021-11-14,Poing,1,305.45
2021-11-15,Poing,3,292.98
2021-11-16,Poing,17,336.62
2021-11-17,Poing,5,324.15
2021-11-18,Poing,4,305.45
2021-11-19,Poing,10,305.45
2021-11-20,Poing,9,305.45
2021-11-21,Poing,16,398.95
2021-11-22,Poing,7,423.89
2021-11-23,Poing,19,436.35
2021-11-24,Poing,12,479.99
2021-11-25,Poing,8,504.92
2021-11-26,Poing,6,479.99
2021-11-27,Poing,8,473.76
2021-11-28,Poing,18,486.22
2021-11-29,Poing,8,492.46
2021-11-30,Poing,18,486.22
2021-12-01,Poing,24,561.03
2021-12-02,Poing,16,610.9
2021-12-03,Poing,19,691.93
2021-12-04,Poing,6,679.47
2021-12-05,Poing,4,592.2
2021-12-06,Poing,10,604.66
2021-12-07,Poing,14,579.73
2021-12-08,Poing,4,455.06
2021-12-09,Poing,17,461.29
2021-12-10,Poing,10,405.19
2021-12-11,Poing,2,380.25
2021-12-12,Poing,3,374.02
2021-12-13,Poing,2,324.15
2021-12-14,Poing,11,305.45
2021-12-15,Poing,10,342.85
2021-12-16,Poing,5,268.05
2021-12-17,Poing,4,230.64
2021-12-18,Poing,4,243.11
2021-12-19,Poing,0,224.41
2021-12-20,Poing,3,230.64
2021-12-21,Poing,9,218.18
2021-12-22,Poing,3,174.54
2021-12-23,Poing,4,168.31
2021-12-24,Poing,0,143.37
2021-12-25,Poing,8,168.31
2021-12-26,Poing,2,180.78
2021-12-27,Poing,2,174.54
2021-12-28,Poing,12,193.24
2021-12-29,Poing,6,211.94
2021-12-30,Poing,1,193.24
2021-12-31,Poing,11,261.81
2022-01-01,Poing,0,211.94
2022-01-02,Poing,15,292.98
2022-01-03,Poing,6,317.92
2022-01-04,Poing,12,317.92
2022-01-05,Poing,23,423.89
2022-01-06,Poing,5,448.82
2022-01-07,Poing,18,492.46
2022-01-08,Poing,21,623.36
2022-01-09,Poing,2,542.33
2022-01-10,Poing,20,629.6
2022-01-11,Poing,41,810.37
2022-01-12,Poing,24,816.61
2022-01-13,Poing,5,816.61
2022-01-14,Poing,37,935.05
2022-01-15,Poing,6,841.54
2022-01-16,Poing,21,959.98
2022-01-17,Poing,13,916.34
2022-01-18,Poing,46,947.51
2022-01-19,Poing,42,1059.72
2022-01-20,Poing,22,1165.69
2022-01-21,Poing,20,1059.72
2022-01-22,Poing,51,1340.23
2022-01-23,Poing,11,1277.9
2022-01-24,Poing,12,1271.66
2022-01-25,Poing,51,1302.83
2022-01-26,Poing,62,1427.5
2022-01-27,Poing,60,1664.38
2022-01-28,Poing,62,1926.19
2022-01-29,Poing,33,1813.99
2022-01-30,Poing,15,1838.92
2022-01-31,Poing,22,1901.26
2022-02-01,Poing,62,1969.83
2022-02-02,Poing,52,1907.49
2022-02-03,Poing,58,1895.03
2022-02-04,Poing,44,1782.82
2022-02-05,Poing,43,1845.16
2022-02-06,Poing,20,1876.32
2022-02-07,Poing,41,1994.76
2022-02-08,Poing,43,1876.32
2022-02-09,Poing,53,1882.56
2022-02-10,Poing,36,1745.42
2022-02-11,Poing,52,1795.29
2022-02-12,Poing,27,1695.55
2022-02-13,Poing,20,1695.55
2022-02-14,Poing,29,1620.75
2022-02-15,Poing,57,1708.02
2022-02-16,Poing,38,1614.51
2022-02-17,Poing,52,1714.25
2022-02-18,Poing,40,1639.45
2022-02-19,Poing,22,1608.28
2022-02-20,Poing,13,1564.64
2022-02-21,Poing,35,1602.04
2022-02-22,Poing,72,1695.55
2022-02-23,Poing,62,1845.16
2022-02-24,Poing,50,1832.69
2022-02-25,Poing,43,1851.39
2022-02-26,Poing,22,1851.39
2022-02-27,Poing,19,1888.79
2022-02-28,Poing,31,1863.86
2022-03-01,Poing,60,1789.05
2022-03-02,Poing,35,1620.75
2022-03-03,Poing,57,1664.38
2022-03-04,Poing,35,1614.51
2022-03-05,Poing,25,1633.21
2022-03-06,Poing,28,1689.32
2022-03-07,Poing,34,1708.02
2022-03-08,Poing,94,1919.96
2022-03-09,Poing,66,2113.2
2022-03-10,Poing,66,2169.31
2022-03-11,Poing,42,2212.94
2022-03-12,Poing,55,2399.95
2022-03-13,Poing,23,2368.78
2022-03-14,Poing,35,2375.02
2022-03-15,Poing,88,2337.61
2022-03-16,Poing,65,2331.38
2022-03-17,Poing,70,2356.31
2022-03-18,Poing,58,2456.05
2022-03-19,Poing,31,2306.45
2022-03-20,Poing,2,2175.54
2022-03-21,Poing,72,2406.18
2022-03-22,Poing,74,2318.91
2022-03-23,Poing,92,2487.22
2022-03-24,Poing,38,2287.74
2022-03-25,Poing,59,2293.98
2022-03-26,Poing,50,2412.42
2022-03-27,Poing,20,2524.62
2022-03-28,Poing,35,2293.98
2022-03-29,Poing,72,2281.51
2022-03-30,Poing,59,2075.8
2022-03-31,Poing,45,2119.44
2022-04-01,Poing,39,1994.76
2022-04-02,Poing,31,1876.32
2022-04-03,Poing,23,1895.03
2022-04-04,Poing,26,1838.92
2022-04-05,Poing,81,1895.03
2022-04-06,Poing,40,1776.59
2022-04-07,Poing,45,1776.59
2022-04-08,Poing,38,1770.35
2022-04-09,Poing,13,1658.15
2022-04-10,Poing,16,1614.51
2022-04-11,Poing,17,1558.41
2022-04-12,Poing,63,1446.2
2022-04-13,Poing,33,1402.57
2022-04-14,Poing,30,1309.06
2022-04-15,Poing,40,1321.53
2022-04-16,Poing,15,1334.0
2022-04-17,Poing,15,1327.76
2022-04-18,Poing,13,1302.83
2022-04-19,Poing,30,1097.12
2022-04-20,Poing,31,1084.65
2022-04-21,Poing,23,1041.02
2022-04-22,Poing,32,991.15
2022-04-23,Poing,23,1041.02
2022-04-24,Poing,18,1059.72
2022-04-25,Poing,16,1078.42
2022-04-26,Poing,29,1072.19
2022-04-27,Poing,21,1009.85
2022-04-28,Poing,30,1053.48
2022-04-29,Poing,19,972.45
2022-04-30,Poing,0,829.07
2022-05-01,Poing,0,716.87
2022-05-02,Poing,35,835.31
2022-05-03,Poing,21,785.44
2022-05-04,Poing,18,766.74
2022-05-05,Poing,49,885.18
2022-05-06,Poing,16,866.48
2022-05-07,Poing,0,866.48
2022-05-08,Poing,0,866.48
2022-05-09,Poing,36,872.71
2022-05-10,Poing,30,928.81
2022-05-11,Poing,15,910.11
2022-05-12,Poing,6,642.06
2022-05-13,Poing,11,610.9
2022-05-14,Poing,14,698.17
2022-05-15,Poing,5,729.34
2022-05-16,Poing,8,554.79
2022-05-17,Poing,17,473.76
2022-05-18,Poing,12,455.06
2022-05-19,Poing,8,467.52
2022-05-20,Poing,10,461.29
2022-05-21,Poing,1,380.25
2022-05-22,Poing,11,417.65
2022-05-23,Poing,7,411.42
2022-05-24,Poing,14,392.72
2022-05-25,Poing,13,398.95
2022-05-26,Poing,0,349.08
2022-05-27,Poing,18,398.95
2022-05-28,Poing,0,392.72
2022-05-29,Poing,0,324.15
2022-05-30,Poing,16,380.25
2022-05-31,Poing,19,411.42
2022-06-01,Poing,9,386.49
2022-06-02,Poing,8,436.35
2022-06-03,Poing,6,361.55
2022-06-04,Poing,0,361.55
2022-06-05,Poing,0,361.55
2022-06-06,Poing,0,261.81
2022-06-07,Poing,21,274.28
2022-06-08,Poing,16,317.92
2022-06-09,Poing,12,342.85
2022-06-10,Poing,14,392.72
2022-06-11,Poing,0,392.72
2022-06-12,Poing,0,392.72
2022-06-13,Poing,15,486.22
2022-06-14,Poing,15,448.82
2022-06-15,Poing,16,448.82
2022-06-16,Poing,0,374.02
2022-06-17,Poing,27,455.06
2022-06-18,Poing,0,455.06
2022-06-19,Poing,0,455.06
2022-06-20,Poing,43,629.6
2022-06-21,Poing,32,735.57
2022-06-22,Poing,12,710.63
2022-06-23,Poing,15,804.14
2022-06-24,Poing,20,760.5
2022-06-25,Poing,0,760.5
2022-06-26,Poing,0,760.5
2022-06-27,Poing,33,698.17
2022-06-28,Poing,40,748.04
2022-06-29,Poing,20,797.91
2022-06-30,Poing,36,928.81
2022-07-01,Poing,26,966.21
2022-07-02,Poing,0,966.21
2022-07-03,Poing,0,966.21
2022-07-04,Poing,49,1065.95
2022-07-05,Poing,48,1115.82
2022-07-06,Poing,53,1321.53
2022-07-07,Poing,25,1252.96
2022-07-08,Poing,24,1240.49
2022-07-09,Poing,0,1240.49
2022-07-10,Poing,0,1240.49
2022-07-11,Poing,45,1215.56
2022-07-12,Poing,56,1265.43
2022-07-13,Poing,45,1215.56
2022-07-14,Poing,48,1358.93
2022-07-15,Poing,26,1371.4
2022-07-16,Poing,0,1371.4
2022-07-17,Poing,0,1371.4
2022-07-18,Poing,96,1689.32
2022-07-19,Poing,79,1832.69
2022-07-20,Poing,48,1851.39
2022-07-21,Poing,63,1944.89
2022-07-22,Poing,46,2069.57
2022-07-23,Poing,0,2069.57
2022-07-24,Poing,0,2069.57
2022-07-25,Poing,76,1944.89
2022-07-26,Poing,43,1720.48
2022-07-27,Poing,21,1552.18
