stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 03,3,SPD,1,149,3
Stimmbezirk 03,3,SPD,2,225,1
Stimmbezirk 03,3,SPD,3,37,7
Stimmbezirk 03,3,SPD,4,32,11
Stimmbezirk 03,3,SPD,5,31,15
Stimmbezirk 03,3,SPD,6,70,4
Stimmbezirk 03,3,SPD,7,185,2
Stimmbezirk 03,3,SPD,8,37,8
Stimmbezirk 03,3,SPD,9,47,5
Stimmbezirk 03,3,SPD,10,38,6
Stimmbezirk 03,3,SPD,11,32,12
Stimmbezirk 03,3,SPD,12,32,13
Stimmbezirk 03,3,SPD,13,34,9
Stimmbezirk 03,3,SPD,14,30,16
Stimmbezirk 03,3,SPD,15,34,10
Stimmbezirk 03,3,SPD,16,26,19
Stimmbezirk 03,3,SPD,17,32,14
Stimmbezirk 03,3,SPD,18,28,17
Stimmbezirk 03,3,SPD,19,27,18
Stimmbezirk 03,3,SPD,20,21,25
Stimmbezirk 03,3,SPD,21,24,21
Stimmbezirk 03,3,SPD,22,21,26
Stimmbezirk 03,3,SPD,23,22,24
Stimmbezirk 03,3,SPD,24,23,22
Stimmbezirk 03,3,SPD,25,19,27
Stimmbezirk 03,3,SPD,26,23,23
Stimmbezirk 03,3,SPD,27,25,20
Stimmbezirk 03,3,SPD,28,15,29
Stimmbezirk 03,3,SPD,29,18,28
Stimmbezirk 03,3,SPD,30,14,30
Stimmbezirk 03,3,FDP,1,41,1
Stimmbezirk 03,3,FDP,2,14,6
Stimmbezirk 03,3,FDP,3,40,2
Stimmbezirk 03,3,FDP,4,21,3
Stimmbezirk 03,3,FDP,5,10,10
Stimmbezirk 03,3,FDP,6,16,5
Stimmbezirk 03,3,FDP,7,10,11
Stimmbezirk 03,3,FDP,8,13,7
Stimmbezirk 03,3,FDP,9,10,12
Stimmbezirk 03,3,FDP,10,13,8
Stimmbezirk 03,3,FDP,11,7,19
Stimmbezirk 03,3,FDP,12,7,20
Stimmbezirk 03,3,FDP,13,7,21
Stimmbezirk 03,3,FDP,14,13,9
Stimmbezirk 03,3,FDP,15,7,22
Stimmbezirk 03,3,FDP,16,10,13
Stimmbezirk 03,3,FDP,17,7,23
Stimmbezirk 03,3,FDP,18,10,14
Stimmbezirk 03,3,FDP,19,10,15
Stimmbezirk 03,3,FDP,20,6,24
Stimmbezirk 03,3,FDP,21,6,25
Stimmbezirk 03,3,FDP,22,6,26
Stimmbezirk 03,3,FDP,23,9,16
Stimmbezirk 03,3,FDP,24,9,17
Stimmbezirk 03,3,FDP,25,6,27
Stimmbezirk 03,3,FDP,26,18,4
Stimmbezirk 03,3,FDP,27,6,28
Stimmbezirk 03,3,FDP,28,6,29
Stimmbezirk 03,3,FDP,29,6,30
Stimmbezirk 03,3,FDP,30,9,18
Stimmbezirk 04,4,CSU,1,235,1
Stimmbezirk 04,4,CSU,2,137,5
Stimmbezirk 04,4,CSU,3,123,9
Stimmbezirk 04,4,CSU,4,177,2
Stimmbezirk 04,4,CSU,5,117,13
Stimmbezirk 04,4,CSU,6,155,4
Stimmbezirk 04,4,CSU,7,119,11
Stimmbezirk 04,4,CSU,8,126,8
Stimmbezirk 04,4,CSU,9,133,6
Stimmbezirk 04,4,CSU,10,133,7
Stimmbezirk 04,4,CSU,11,108,16
Stimmbezirk 04,4,CSU,12,119,12
Stimmbezirk 04,4,CSU,13,91,23
Stimmbezirk 04,4,CSU,14,112,14
Stimmbezirk 04,4,CSU,15,101,19
Stimmbezirk 04,4,CSU,16,101,20
Stimmbezirk 04,4,CSU,17,102,18
Stimmbezirk 04,4,CSU,18,159,3
Stimmbezirk 04,4,CSU,19,103,17
Stimmbezirk 04,4,CSU,20,120,10
Stimmbezirk 04,4,CSU,21,91,24
Stimmbezirk 04,4,CSU,22,93,21
Stimmbezirk 04,4,CSU,23,78,28
Stimmbezirk 04,4,CSU,24,91,25
Stimmbezirk 04,4,CSU,25,86,26
Stimmbezirk 04,4,CSU,26,93,22
Stimmbezirk 04,4,CSU,27,78,29
Stimmbezirk 04,4,CSU,28,110,15
Stimmbezirk 04,4,CSU,29,80,27
Stimmbezirk 04,4,CSU,30,75,30
Stimmbezirk 04,4,Grüne,1,167,2
Stimmbezirk 04,4,Grüne,2,135,5
Stimmbezirk 04,4,Grüne,3,177,1
Stimmbezirk 04,4,Grüne,4,155,3
Stimmbezirk 04,4,Grüne,5,114,8
Stimmbezirk 04,4,Grüne,6,148,4
Stimmbezirk 04,4,Grüne,7,95,13
Stimmbezirk 04,4,Grüne,8,101,11
Stimmbezirk 04,4,Grüne,9,130,7
Stimmbezirk 04,4,Grüne,10,132,6
Stimmbezirk 04,4,Grüne,11,98,12
Stimmbezirk 04,4,Grüne,12,76,21
Stimmbezirk 04,4,Grüne,13,114,9
Stimmbezirk 04,4,Grüne,14,82,18
Stimmbezirk 04,4,Grüne,15,102,10
Stimmbezirk 04,4,Grüne,16,72,23
Stimmbezirk 04,4,Grüne,17,89,14
Stimmbezirk 04,4,Grüne,18,82,19
Stimmbezirk 04,4,Grüne,19,87,16
Stimmbezirk 04,4,Grüne,20,88,15
Stimmbezirk 04,4,Grüne,21,87,17
Stimmbezirk 04,4,Grüne,22,67,24
Stimmbezirk 04,4,Grüne,23,64,26
Stimmbezirk 04,4,Grüne,24,65,25
Stimmbezirk 04,4,Grüne,25,82,20
Stimmbezirk 04,4,Grüne,26,63,27
Stimmbezirk 04,4,Grüne,27,57,30
Stimmbezirk 04,4,Grüne,28,58,29
Stimmbezirk 04,4,Grüne,29,73,22
Stimmbezirk 04,4,Grüne,30,59,28
Stimmbezirk 04,4,FW,1,74,2
Stimmbezirk 04,4,FW,2,84,1
Stimmbezirk 04,4,FW,3,42,4
Stimmbezirk 04,4,FW,4,57,3
Stimmbezirk 04,4,FW,5,32,8
Stimmbezirk 04,4,FW,6,32,9
Stimmbezirk 04,4,FW,7,36,5
Stimmbezirk 04,4,FW,8,28,11
Stimmbezirk 04,4,FW,9,29,10
Stimmbezirk 04,4,FW,10,22,16
Stimmbezirk 04,4,FW,11,21,18
Stimmbezirk 04,4,FW,12,34,6
Stimmbezirk 04,4,FW,13,23,14
Stimmbezirk 04,4,FW,14,23,15
Stimmbezirk 04,4,FW,15,21,19
Stimmbezirk 04,4,FW,16,19,21
Stimmbezirk 04,4,FW,17,26,13
Stimmbezirk 04,4,FW,18,18,23
Stimmbezirk 04,4,FW,19,18,24
Stimmbezirk 04,4,FW,20,20,20
Stimmbezirk 04,4,FW,21,17,25
Stimmbezirk 04,4,FW,22,22,17
Stimmbezirk 04,4,FW,23,14,26
Stimmbezirk 04,4,FW,24,14,27
Stimmbezirk 04,4,FW,25,34,7
Stimmbezirk 04,4,FW,26,10,28
Stimmbezirk 04,4,FW,27,19,22
Stimmbezirk 04,4,FW,28,9,30
Stimmbezirk 04,4,FW,29,10,29
Stimmbezirk 04,4,FW,30,28,12
Stimmbezirk 04,4,AfD,1,11,1
Stimmbezirk 04,4,AfD,2,11,2
Stimmbezirk 04,4,AfD,3,11,3
Stimmbezirk 04,4,AfD,4,0,23
Stimmbezirk 04,4,AfD,5,11,4
Stimmbezirk 04,4,AfD,6,8,6
Stimmbezirk 04,4,AfD,7,11,5
Stimmbezirk 04,4,AfD,8,4,10
Stimmbezirk 04,4,AfD,9,4,11
Stimmbezirk 04,4,AfD,10,4,12
Stimmbezirk 04,4,AfD,11,4,13
Stimmbezirk 04,4,AfD,12,5,8
Stimmbezirk 04,4,AfD,13,4,14
Stimmbezirk 04,4,AfD,14,5,9
Stimmbezirk 04,4,AfD,15,4,15
Stimmbezirk 04,4,AfD,16,4,16
Stimmbezirk 04,4,AfD,17,4,17
Stimmbezirk 04,4,AfD,18,4,18
Stimmbezirk 04,4,AfD,19,4,19
Stimmbezirk 04,4,AfD,20,4,20
Stimmbezirk 04,4,AfD,21,7,7
Stimmbezirk 04,4,AfD,22,4,21
Stimmbezirk 04,4,AfD,23,4,22
Stimmbezirk 04,4,SPD,1,144,1
Stimmbezirk 04,4,SPD,2,56,6
Stimmbezirk 04,4,SPD,3,82,2
Stimmbezirk 04,4,SPD,4,63,4
Stimmbezirk 04,4,SPD,5,40,9
Stimmbezirk 04,4,SPD,6,69,3
Stimmbezirk 04,4,SPD,7,46,7
Stimmbezirk 04,4,SPD,8,35,11
Stimmbezirk 04,4,SPD,9,43,8
Stimmbezirk 04,4,SPD,10,58,5
Stimmbezirk 04,4,SPD,11,23,21
Stimmbezirk 04,4,SPD,12,26,16
Stimmbezirk 04,4,SPD,13,37,10
Stimmbezirk 04,4,SPD,14,28,13
Stimmbezirk 04,4,SPD,15,28,14
Stimmbezirk 04,4,SPD,16,23,22
Stimmbezirk 04,4,SPD,17,22,25
Stimmbezirk 04,4,SPD,18,26,17
Stimmbezirk 04,4,SPD,19,22,26
Stimmbezirk 04,4,SPD,20,23,23
Stimmbezirk 04,4,SPD,21,27,15
Stimmbezirk 04,4,SPD,22,22,27
Stimmbezirk 04,4,SPD,23,25,18
Stimmbezirk 04,4,SPD,24,23,24
Stimmbezirk 04,4,SPD,25,24,19
Stimmbezirk 04,4,SPD,26,20,30
Stimmbezirk 04,4,SPD,27,21,28
Stimmbezirk 04,4,SPD,28,24,20
Stimmbezirk 04,4,SPD,29,21,29
Stimmbezirk 04,4,SPD,30,33,12
Stimmbezirk 04,4,FDP,1,55,1
Stimmbezirk 04,4,FDP,2,25,2
Stimmbezirk 04,4,FDP,3,17,3
Stimmbezirk 04,4,FDP,4,15,4
Stimmbezirk 04,4,FDP,5,14,6
Stimmbezirk 04,4,FDP,6,11,9
Stimmbezirk 04,4,FDP,7,7,16
Stimmbezirk 04,4,FDP,8,15,5
Stimmbezirk 04,4,FDP,9,13,8
Stimmbezirk 04,4,FDP,10,5,21
Stimmbezirk 04,4,FDP,11,5,22
Stimmbezirk 04,4,FDP,12,14,7
Stimmbezirk 04,4,FDP,13,5,23
Stimmbezirk 04,4,FDP,14,10,11
Stimmbezirk 04,4,FDP,15,5,24
Stimmbezirk 04,4,FDP,16,10,12
Stimmbezirk 04,4,FDP,17,9,14
Stimmbezirk 04,4,FDP,18,4,27
Stimmbezirk 04,4,FDP,19,6,20
Stimmbezirk 04,4,FDP,20,4,28
Stimmbezirk 04,4,FDP,21,7,17
Stimmbezirk 04,4,FDP,22,10,13
Stimmbezirk 04,4,FDP,23,11,10
Stimmbezirk 04,4,FDP,24,4,29
Stimmbezirk 04,4,FDP,25,8,15
Stimmbezirk 04,4,FDP,26,4,30
Stimmbezirk 04,4,FDP,27,7,18
Stimmbezirk 04,4,FDP,28,5,25
Stimmbezirk 04,4,FDP,29,5,26
Stimmbezirk 04,4,FDP,30,7,19
Stimmbezirk 05,5,CSU,1,114,1
Stimmbezirk 05,5,CSU,2,75,6
Stimmbezirk 05,5,CSU,3,68,8
Stimmbezirk 05,5,CSU,4,94,2
Stimmbezirk 05,5,CSU,5,64,12
Stimmbezirk 05,5,CSU,6,68,9
Stimmbezirk 05,5,CSU,7,58,17
Stimmbezirk 05,5,CSU,8,79,4
Stimmbezirk 05,5,CSU,9,66,11
Stimmbezirk 05,5,CSU,10,80,3
Stimmbezirk 05,5,CSU,11,76,5
Stimmbezirk 05,5,CSU,12,72,7
Stimmbezirk 05,5,CSU,13,64,13
Stimmbezirk 05,5,CSU,14,54,20
Stimmbezirk 05,5,CSU,15,64,14
Stimmbezirk 05,5,CSU,16,68,10
Stimmbezirk 05,5,CSU,17,63,15
Stimmbezirk 05,5,CSU,18,61,16
Stimmbezirk 05,5,CSU,19,45,26
Stimmbezirk 05,5,CSU,20,54,21
Stimmbezirk 05,5,CSU,21,48,24
Stimmbezirk 05,5,CSU,22,48,25
Stimmbezirk 05,5,CSU,23,42,27
Stimmbezirk 05,5,CSU,24,50,23
Stimmbezirk 05,5,CSU,25,57,18
Stimmbezirk 05,5,CSU,26,52,22
Stimmbezirk 05,5,CSU,27,38,29
Stimmbezirk 05,5,CSU,28,55,19
Stimmbezirk 05,5,CSU,29,41,28
Stimmbezirk 05,5,CSU,30,35,30
Stimmbezirk 05,5,Grüne,1,148,1
Stimmbezirk 05,5,Grüne,2,91,5
Stimmbezirk 05,5,Grüne,3,112,2
Stimmbezirk 05,5,Grüne,4,109,3
Stimmbezirk 05,5,Grüne,5,90,6
Stimmbezirk 05,5,Grüne,6,105,4
Stimmbezirk 05,5,Grüne,7,73,11
Stimmbezirk 05,5,Grüne,8,73,12
Stimmbezirk 05,5,Grüne,9,84,7
Stimmbezirk 05,5,Grüne,10,83,8
Stimmbezirk 05,5,Grüne,11,61,19
Stimmbezirk 05,5,Grüne,12,56,24
Stimmbezirk 05,5,Grüne,13,66,15
Stimmbezirk 05,5,Grüne,14,76,9
Stimmbezirk 05,5,Grüne,15,68,14
Stimmbezirk 05,5,Grüne,16,62,17
Stimmbezirk 05,5,Grüne,17,74,10
Stimmbezirk 05,5,Grüne,18,62,18
Stimmbezirk 05,5,Grüne,19,72,13
Stimmbezirk 05,5,Grüne,20,61,20
Stimmbezirk 05,5,Grüne,21,57,21
Stimmbezirk 05,5,Grüne,22,56,25
Stimmbezirk 05,5,Grüne,23,57,22
Stimmbezirk 05,5,Grüne,24,57,23
Stimmbezirk 05,5,Grüne,25,63,16
Stimmbezirk 05,5,Grüne,26,47,30
Stimmbezirk 05,5,Grüne,27,53,27
Stimmbezirk 05,5,Grüne,28,51,28
Stimmbezirk 05,5,Grüne,29,51,29
Stimmbezirk 05,5,Grüne,30,56,26
Stimmbezirk 05,5,FW,1,51,1
Stimmbezirk 05,5,FW,2,41,2
Stimmbezirk 05,5,FW,3,29,3
Stimmbezirk 05,5,FW,4,15,21
Stimmbezirk 05,5,FW,5,21,8
Stimmbezirk 05,5,FW,6,29,4
Stimmbezirk 05,5,FW,7,19,12
Stimmbezirk 05,5,FW,8,16,17
Stimmbezirk 05,5,FW,9,25,5
Stimmbezirk 05,5,FW,10,19,13
Stimmbezirk 05,5,FW,11,18,15
Stimmbezirk 05,5,FW,12,21,9
Stimmbezirk 05,5,FW,13,25,6
Stimmbezirk 05,5,FW,14,18,16
Stimmbezirk 05,5,FW,15,15,22
Stimmbezirk 05,5,FW,16,16,18
Stimmbezirk 05,5,FW,17,19,14
Stimmbezirk 05,5,FW,18,16,19
Stimmbezirk 05,5,FW,19,15,23
Stimmbezirk 05,5,FW,20,21,10
Stimmbezirk 05,5,FW,21,14,24
Stimmbezirk 05,5,FW,22,16,20
Stimmbezirk 05,5,FW,23,12,28
Stimmbezirk 05,5,FW,24,13,25
Stimmbezirk 05,5,FW,25,21,11
Stimmbezirk 05,5,FW,26,13,26
Stimmbezirk 05,5,FW,27,12,29
Stimmbezirk 05,5,FW,28,12,30
Stimmbezirk 05,5,FW,29,13,27
Stimmbezirk 05,5,FW,30,22,7
Stimmbezirk 05,5,AfD,1,23,1
Stimmbezirk 05,5,AfD,2,20,2
Stimmbezirk 05,5,AfD,3,20,3
Stimmbezirk 05,5,AfD,4,0,23
Stimmbezirk 05,5,AfD,5,20,4
Stimmbezirk 05,5,AfD,6,20,5
Stimmbezirk 05,5,AfD,7,20,6
Stimmbezirk 05,5,AfD,8,13,7
Stimmbezirk 05,5,AfD,9,10,9
Stimmbezirk 05,5,AfD,10,13,8
Stimmbezirk 05,5,AfD,11,7,11
Stimmbezirk 05,5,AfD,12,7,12
Stimmbezirk 05,5,AfD,13,7,13
Stimmbezirk 05,5,AfD,14,7,14
Stimmbezirk 05,5,AfD,15,7,15
Stimmbezirk 05,5,AfD,16,7,16
Stimmbezirk 05,5,AfD,17,7,17
Stimmbezirk 05,5,AfD,18,7,18
Stimmbezirk 05,5,AfD,19,7,19
Stimmbezirk 05,5,AfD,20,7,20
Stimmbezirk 05,5,AfD,21,7,21
Stimmbezirk 05,5,AfD,22,7,22
Stimmbezirk 05,5,AfD,23,10,10
Stimmbezirk 05,5,SPD,1,93,1
Stimmbezirk 05,5,SPD,2,19,19
Stimmbezirk 05,5,SPD,3,53,2
Stimmbezirk 05,5,SPD,4,27,9
Stimmbezirk 05,5,SPD,5,30,5
Stimmbezirk 05,5,SPD,6,41,3
Stimmbezirk 05,5,SPD,7,27,10
Stimmbezirk 05,5,SPD,8,29,7
Stimmbezirk 05,5,SPD,9,28,8
Stimmbezirk 05,5,SPD,10,30,6
Stimmbezirk 05,5,SPD,11,19,20
Stimmbezirk 05,5,SPD,12,21,13
Stimmbezirk 05,5,SPD,13,19,21
Stimmbezirk 05,5,SPD,14,16,25
Stimmbezirk 05,5,SPD,15,18,24
Stimmbezirk 05,5,SPD,16,20,16
Stimmbezirk 05,5,SPD,17,15,26
Stimmbezirk 05,5,SPD,18,31,4
Stimmbezirk 05,5,SPD,19,15,27
Stimmbezirk 05,5,SPD,20,19,22
Stimmbezirk 05,5,SPD,21,23,11
Stimmbezirk 05,5,SPD,22,21,14
Stimmbezirk 05,5,SPD,23,19,23
Stimmbezirk 05,5,SPD,24,20,17
Stimmbezirk 05,5,SPD,25,21,15
Stimmbezirk 05,5,SPD,26,13,29
Stimmbezirk 05,5,SPD,27,22,12
Stimmbezirk 05,5,SPD,28,20,18
Stimmbezirk 05,5,SPD,29,12,30
Stimmbezirk 05,5,SPD,30,15,28
Stimmbezirk 05,5,FDP,1,41,1
Stimmbezirk 05,5,FDP,2,13,3
Stimmbezirk 05,5,FDP,3,11,5
Stimmbezirk 05,5,FDP,4,14,2
Stimmbezirk 05,5,FDP,5,6,9
Stimmbezirk 05,5,FDP,6,12,4
Stimmbezirk 05,5,FDP,7,5,10
Stimmbezirk 05,5,FDP,8,5,11
Stimmbezirk 05,5,FDP,9,11,6
Stimmbezirk 05,5,FDP,10,5,12
Stimmbezirk 05,5,FDP,11,4,15
Stimmbezirk 05,5,FDP,12,4,16
Stimmbezirk 05,5,FDP,13,4,17
Stimmbezirk 05,5,FDP,14,7,7
Stimmbezirk 05,5,FDP,15,4,18
Stimmbezirk 05,5,FDP,16,5,13
Stimmbezirk 05,5,FDP,17,5,14
Stimmbezirk 05,5,FDP,18,4,19
Stimmbezirk 05,5,FDP,19,4,20
Stimmbezirk 05,5,FDP,20,4,21
Stimmbezirk 05,5,FDP,21,4,22
Stimmbezirk 05,5,FDP,22,7,8
Stimmbezirk 05,5,FDP,23,3,24
Stimmbezirk 05,5,FDP,24,3,25
Stimmbezirk 05,5,FDP,25,3,26
Stimmbezirk 05,5,FDP,26,3,27
Stimmbezirk 05,5,FDP,27,3,28
Stimmbezirk 05,5,FDP,28,3,29
Stimmbezirk 05,5,FDP,29,3,30
Stimmbezirk 05,5,FDP,30,4,23
Stimmbezirk 06,6,CSU,1,92,1
Stimmbezirk 06,6,CSU,2,70,4
Stimmbezirk 06,6,CSU,3,59,6
Stimmbezirk 06,6,CSU,4,73,3
Stimmbezirk 06,6,CSU,5,53,9
Stimmbezirk 06,6,CSU,6,61,5
Stimmbezirk 06,6,CSU,7,50,12
Stimmbezirk 06,6,CSU,8,45,17
Stimmbezirk 06,6,CSU,9,52,10
Stimmbezirk 06,6,CSU,10,47,16
Stimmbezirk 06,6,CSU,11,48,13
Stimmbezirk 06,6,CSU,12,55,8
Stimmbezirk 06,6,CSU,13,44,18
Stimmbezirk 06,6,CSU,14,52,11
Stimmbezirk 06,6,CSU,15,56,7
Stimmbezirk 06,6,CSU,16,42,19
Stimmbezirk 06,6,CSU,17,35,24
Stimmbezirk 06,6,CSU,18,83,2
Stimmbezirk 06,6,CSU,19,48,14
Stimmbezirk 06,6,CSU,20,39,21
Stimmbezirk 06,6,CSU,21,40,20
Stimmbezirk 06,6,CSU,22,35,25
Stimmbezirk 06,6,CSU,23,31,29
Stimmbezirk 06,6,CSU,24,37,22
Stimmbezirk 06,6,CSU,25,37,23
Stimmbezirk 06,6,CSU,26,33,27
Stimmbezirk 06,6,CSU,27,34,26
Stimmbezirk 06,6,CSU,28,48,15
Stimmbezirk 06,6,CSU,29,33,28
Stimmbezirk 06,6,CSU,30,26,30
Stimmbezirk 06,6,Grüne,1,108,1
Stimmbezirk 06,6,Grüne,2,69,5
Stimmbezirk 06,6,Grüne,3,80,4
Stimmbezirk 06,6,Grüne,4,90,2
Stimmbezirk 06,6,Grüne,5,60,7
Stimmbezirk 06,6,Grüne,6,84,3
Stimmbezirk 06,6,Grüne,7,48,11
Stimmbezirk 06,6,Grüne,8,53,9
Stimmbezirk 06,6,Grüne,9,61,6
Stimmbezirk 06,6,Grüne,10,48,12
Stimmbezirk 06,6,Grüne,11,47,13
Stimmbezirk 06,6,Grüne,12,43,15
Stimmbezirk 06,6,Grüne,13,42,17
Stimmbezirk 06,6,Grüne,14,57,8
Stimmbezirk 06,6,Grüne,15,52,10
Stimmbezirk 06,6,Grüne,16,36,25
Stimmbezirk 06,6,Grüne,17,45,14
Stimmbezirk 06,6,Grüne,18,35,28
Stimmbezirk 06,6,Grüne,19,37,23
Stimmbezirk 06,6,Grüne,20,39,20
Stimmbezirk 06,6,Grüne,21,40,19
Stimmbezirk 06,6,Grüne,22,37,24
Stimmbezirk 06,6,Grüne,23,42,18
Stimmbezirk 06,6,Grüne,24,38,21
Stimmbezirk 06,6,Grüne,25,43,16
Stimmbezirk 06,6,Grüne,26,38,22
Stimmbezirk 06,6,Grüne,27,36,26
Stimmbezirk 06,6,Grüne,28,36,27
Stimmbezirk 06,6,Grüne,29,31,29
Stimmbezirk 06,6,Grüne,30,31,30
Stimmbezirk 06,6,FW,1,78,1
Stimmbezirk 06,6,FW,2,58,2
Stimmbezirk 06,6,FW,3,30,6
Stimmbezirk 06,6,FW,4,28,10
Stimmbezirk 06,6,FW,5,30,7
Stimmbezirk 06,6,FW,6,30,8
Stimmbezirk 06,6,FW,7,31,5
Stimmbezirk 06,6,FW,8,33,4
Stimmbezirk 06,6,FW,9,27,11
Stimmbezirk 06,6,FW,10,25,13
Stimmbezirk 06,6,FW,11,22,15
Stimmbezirk 06,6,FW,12,22,16
Stimmbezirk 06,6,FW,13,22,17
Stimmbezirk 06,6,FW,14,23,14
Stimmbezirk 06,6,FW,15,17,25
Stimmbezirk 06,6,FW,16,18,23
Stimmbezirk 06,6,FW,17,30,9
Stimmbezirk 06,6,FW,18,16,26
Stimmbezirk 06,6,FW,19,26,12
Stimmbezirk 06,6,FW,20,19,21
Stimmbezirk 06,6,FW,21,18,24
Stimmbezirk 06,6,FW,22,36,3
Stimmbezirk 06,6,FW,23,16,27
Stimmbezirk 06,6,FW,24,19,22
Stimmbezirk 06,6,FW,25,22,18
Stimmbezirk 06,6,FW,26,22,19
Stimmbezirk 06,6,FW,27,16,28
Stimmbezirk 06,6,FW,28,15,29
Stimmbezirk 06,6,FW,29,13,30
Stimmbezirk 06,6,FW,30,21,20
Stimmbezirk 06,6,AfD,1,10,3
Stimmbezirk 06,6,AfD,2,9,4
Stimmbezirk 06,6,AfD,3,14,1
Stimmbezirk 06,6,AfD,4,0,23
Stimmbezirk 06,6,AfD,5,7,5
Stimmbezirk 06,6,AfD,6,7,6
Stimmbezirk 06,6,AfD,7,11,2
Stimmbezirk 06,6,AfD,8,5,9
Stimmbezirk 06,6,AfD,9,2,14
Stimmbezirk 06,6,AfD,10,6,7
Stimmbezirk 06,6,AfD,11,2,15
Stimmbezirk 06,6,AfD,12,2,16
Stimmbezirk 06,6,AfD,13,2,17
Stimmbezirk 06,6,AfD,14,3,10
Stimmbezirk 06,6,AfD,15,2,18
Stimmbezirk 06,6,AfD,16,3,11
Stimmbezirk 06,6,AfD,17,3,12
Stimmbezirk 06,6,AfD,18,3,13
Stimmbezirk 06,6,AfD,19,2,19
Stimmbezirk 06,6,AfD,20,2,20
Stimmbezirk 06,6,AfD,21,2,21
Stimmbezirk 06,6,AfD,22,2,22
Stimmbezirk 06,6,AfD,23,6,8
Stimmbezirk 06,6,SPD,1,103,1
Stimmbezirk 06,6,SPD,2,43,4
Stimmbezirk 06,6,SPD,3,58,2
Stimmbezirk 06,6,SPD,4,34,8
Stimmbezirk 06,6,SPD,5,32,10
Stimmbezirk 06,6,SPD,6,52,3
Stimmbezirk 06,6,SPD,7,22,17
Stimmbezirk 06,6,SPD,8,32,11
Stimmbezirk 06,6,SPD,9,37,7
Stimmbezirk 06,6,SPD,10,33,9
Stimmbezirk 06,6,SPD,11,18,24
Stimmbezirk 06,6,SPD,12,17,27
Stimmbezirk 06,6,SPD,13,24,16
Stimmbezirk 06,6,SPD,14,22,18
Stimmbezirk 06,6,SPD,15,18,25
Stimmbezirk 06,6,SPD,16,29,14
Stimmbezirk 06,6,SPD,17,19,22
Stimmbezirk 06,6,SPD,18,32,12
Stimmbezirk 06,6,SPD,19,20,21
Stimmbezirk 06,6,SPD,20,19,23
Stimmbezirk 06,6,SPD,21,31,13
Stimmbezirk 06,6,SPD,22,21,20
Stimmbezirk 06,6,SPD,23,16,28
Stimmbezirk 06,6,SPD,24,16,29
Stimmbezirk 06,6,SPD,25,18,26
Stimmbezirk 06,6,SPD,26,25,15
Stimmbezirk 06,6,SPD,27,39,6
Stimmbezirk 06,6,SPD,28,22,19
Stimmbezirk 06,6,SPD,29,15,30
Stimmbezirk 06,6,SPD,30,43,5
Stimmbezirk 06,6,FDP,1,30,1
Stimmbezirk 06,6,FDP,2,17,3
Stimmbezirk 06,6,FDP,3,14,6
Stimmbezirk 06,6,FDP,4,21,2
Stimmbezirk 06,6,FDP,5,16,4
Stimmbezirk 06,6,FDP,6,13,7
Stimmbezirk 06,6,FDP,7,8,11
Stimmbezirk 06,6,FDP,8,7,14
Stimmbezirk 06,6,FDP,9,8,12
Stimmbezirk 06,6,FDP,10,7,15
Stimmbezirk 06,6,FDP,11,7,16
Stimmbezirk 06,6,FDP,12,10,8
Stimmbezirk 06,6,FDP,13,7,17
Stimmbezirk 06,6,FDP,14,9,9
Stimmbezirk 06,6,FDP,15,7,18
Stimmbezirk 06,6,FDP,16,7,19
Stimmbezirk 06,6,FDP,17,7,20
Stimmbezirk 06,6,FDP,18,7,21
Stimmbezirk 06,6,FDP,19,15,5
Stimmbezirk 06,6,FDP,20,7,22
Stimmbezirk 06,6,FDP,21,7,23
Stimmbezirk 06,6,FDP,22,8,13
Stimmbezirk 06,6,FDP,23,7,24
Stimmbezirk 06,6,FDP,24,7,25
Stimmbezirk 06,6,FDP,25,7,26
Stimmbezirk 06,6,FDP,26,7,27
Stimmbezirk 06,6,FDP,27,7,28
Stimmbezirk 06,6,FDP,28,7,29
Stimmbezirk 06,6,FDP,29,7,30
Stimmbezirk 06,6,FDP,30,9,10
Stimmbezirk 07,7,CSU,1,117,1
Stimmbezirk 07,7,CSU,2,74,8
Stimmbezirk 07,7,CSU,3,78,5
Stimmbezirk 07,7,CSU,4,74,9
Stimmbezirk 07,7,CSU,5,56,19
Stimmbezirk 07,7,CSU,6,77,6
Stimmbezirk 07,7,CSU,7,73,10
Stimmbezirk 07,7,CSU,8,53,23
Stimmbezirk 07,7,CSU,9,113,2
Stimmbezirk 07,7,CSU,10,63,14
Stimmbezirk 07,7,CSU,11,77,7
Stimmbezirk 07,7,CSU,12,91,4
Stimmbezirk 07,7,CSU,13,53,24
Stimmbezirk 07,7,CSU,14,65,12
Stimmbezirk 07,7,CSU,15,57,18
Stimmbezirk 07,7,CSU,16,55,20
Stimmbezirk 07,7,CSU,17,50,26
Stimmbezirk 07,7,CSU,18,101,3
Stimmbezirk 07,7,CSU,19,58,17
Stimmbezirk 07,7,CSU,20,48,27
Stimmbezirk 07,7,CSU,21,72,11
Stimmbezirk 07,7,CSU,22,53,25
Stimmbezirk 07,7,CSU,23,55,21
Stimmbezirk 07,7,CSU,24,55,22
Stimmbezirk 07,7,CSU,25,61,15
Stimmbezirk 07,7,CSU,26,59,16
Stimmbezirk 07,7,CSU,27,47,28
