stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 39,39,Grüne,25,46,21
Stimmbezirk 39,39,Grüne,26,56,14
Stimmbezirk 39,39,Grüne,27,34,29
Stimmbezirk 39,39,Grüne,28,32,30
Stimmbezirk 39,39,Grüne,29,56,15
Stimmbezirk 39,39,Grüne,30,44,23
Stimmbezirk 39,39,SPD,1,303,1
Stimmbezirk 39,39,SPD,2,98,4
Stimmbezirk 39,39,SPD,3,101,3
Stimmbezirk 39,39,SPD,4,52,12
Stimmbezirk 39,39,SPD,5,109,2
Stimmbezirk 39,39,SPD,6,65,7
Stimmbezirk 39,39,SPD,7,62,8
Stimmbezirk 39,39,SPD,8,48,17
Stimmbezirk 39,39,SPD,9,79,5
Stimmbezirk 39,39,SPD,10,68,6
Stimmbezirk 39,39,SPD,11,50,15
Stimmbezirk 39,39,SPD,12,58,10
Stimmbezirk 39,39,SPD,13,33,28
Stimmbezirk 39,39,SPD,14,52,13
Stimmbezirk 39,39,SPD,15,49,16
Stimmbezirk 39,39,SPD,16,60,9
Stimmbezirk 39,39,SPD,17,53,11
Stimmbezirk 39,39,SPD,18,46,19
Stimmbezirk 39,39,SPD,19,34,26
Stimmbezirk 39,39,SPD,20,47,18
Stimmbezirk 39,39,SPD,21,44,21
Stimmbezirk 39,39,SPD,22,51,14
Stimmbezirk 39,39,SPD,23,38,23
Stimmbezirk 39,39,SPD,24,38,24
Stimmbezirk 39,39,SPD,25,38,25
Stimmbezirk 39,39,SPD,26,34,27
Stimmbezirk 39,39,SPD,27,40,22
Stimmbezirk 39,39,SPD,28,28,30
Stimmbezirk 39,39,SPD,29,46,20
Stimmbezirk 39,39,SPD,30,33,29
Stimmbezirk 39,39,FDP,1,77,2
Stimmbezirk 39,39,FDP,2,69,3
Stimmbezirk 39,39,FDP,3,69,4
Stimmbezirk 39,39,FDP,4,50,5
Stimmbezirk 39,39,FDP,5,34,9
Stimmbezirk 39,39,FDP,6,114,1
Stimmbezirk 39,39,FDP,7,42,6
Stimmbezirk 39,39,FDP,8,42,7
Stimmbezirk 39,39,FDP,9,40,8
Stimmbezirk 39,39,FDP,10,25,11
Stimmbezirk 39,39,FDP,11,13,20
Stimmbezirk 39,39,FDP,12,17,17
Stimmbezirk 39,39,FDP,13,18,16
Stimmbezirk 39,39,FDP,14,13,21
Stimmbezirk 39,39,FDP,15,22,12
Stimmbezirk 39,39,FDP,16,21,14
Stimmbezirk 39,39,FDP,17,22,13
Stimmbezirk 39,39,FDP,18,15,18
Stimmbezirk 39,39,FDP,19,14,19
Stimmbezirk 39,39,FDP,20,28,10
Stimmbezirk 39,39,FDP,21,19,15
Stimmbezirk 40,40,CSU,1,280,1
Stimmbezirk 40,40,CSU,2,163,8
Stimmbezirk 40,40,CSU,3,211,3
Stimmbezirk 40,40,CSU,4,191,5
Stimmbezirk 40,40,CSU,5,158,9
Stimmbezirk 40,40,CSU,6,147,12
Stimmbezirk 40,40,CSU,7,149,11
Stimmbezirk 40,40,CSU,8,173,7
Stimmbezirk 40,40,CSU,9,217,2
Stimmbezirk 40,40,CSU,10,120,19
Stimmbezirk 40,40,CSU,11,135,15
Stimmbezirk 40,40,CSU,12,153,10
Stimmbezirk 40,40,CSU,13,143,13
Stimmbezirk 40,40,CSU,14,127,16
Stimmbezirk 40,40,CSU,15,176,6
Stimmbezirk 40,40,CSU,16,119,20
Stimmbezirk 40,40,CSU,17,125,17
Stimmbezirk 40,40,CSU,18,203,4
Stimmbezirk 40,40,CSU,19,123,18
Stimmbezirk 40,40,CSU,20,109,23
Stimmbezirk 40,40,CSU,21,104,25
Stimmbezirk 40,40,CSU,22,88,30
Stimmbezirk 40,40,CSU,23,92,29
Stimmbezirk 40,40,CSU,24,103,27
Stimmbezirk 40,40,CSU,25,114,21
Stimmbezirk 40,40,CSU,26,136,14
Stimmbezirk 40,40,CSU,27,96,28
Stimmbezirk 40,40,CSU,28,107,24
Stimmbezirk 40,40,CSU,29,111,22
Stimmbezirk 40,40,CSU,30,104,26
Stimmbezirk 40,40,FW,1,156,2
Stimmbezirk 40,40,FW,2,95,5
Stimmbezirk 40,40,FW,3,98,4
Stimmbezirk 40,40,FW,4,35,14
Stimmbezirk 40,40,FW,5,179,1
Stimmbezirk 40,40,FW,6,36,11
Stimmbezirk 40,40,FW,7,36,12
Stimmbezirk 40,40,FW,8,24,25
Stimmbezirk 40,40,FW,9,45,7
Stimmbezirk 40,40,FW,10,35,15
Stimmbezirk 40,40,FW,11,43,8
Stimmbezirk 40,40,FW,12,31,16
Stimmbezirk 40,40,FW,13,17,29
Stimmbezirk 40,40,FW,14,36,13
Stimmbezirk 40,40,FW,15,55,6
Stimmbezirk 40,40,FW,16,41,9
Stimmbezirk 40,40,FW,17,26,23
Stimmbezirk 40,40,FW,18,24,26
Stimmbezirk 40,40,FW,19,27,21
Stimmbezirk 40,40,FW,20,30,17
Stimmbezirk 40,40,FW,21,17,30
Stimmbezirk 40,40,FW,22,19,28
Stimmbezirk 40,40,FW,23,27,22
Stimmbezirk 40,40,FW,24,25,24
Stimmbezirk 40,40,FW,25,28,19
Stimmbezirk 40,40,FW,26,29,18
Stimmbezirk 40,40,FW,27,20,27
Stimmbezirk 40,40,FW,28,28,20
Stimmbezirk 40,40,FW,29,37,10
Stimmbezirk 40,40,FW,30,127,3
Stimmbezirk 40,40,Grüne,1,153,2
Stimmbezirk 40,40,Grüne,2,101,6
Stimmbezirk 40,40,Grüne,3,172,1
Stimmbezirk 40,40,Grüne,4,93,7
Stimmbezirk 40,40,Grüne,5,78,9
Stimmbezirk 40,40,Grüne,6,123,5
Stimmbezirk 40,40,Grüne,7,124,4
Stimmbezirk 40,40,Grüne,8,131,3
Stimmbezirk 40,40,Grüne,9,57,15
Stimmbezirk 40,40,Grüne,10,52,19
Stimmbezirk 40,40,Grüne,11,77,10
Stimmbezirk 40,40,Grüne,12,39,25
Stimmbezirk 40,40,Grüne,13,50,20
Stimmbezirk 40,40,Grüne,14,48,22
Stimmbezirk 40,40,Grüne,15,50,21
Stimmbezirk 40,40,Grüne,16,43,23
Stimmbezirk 40,40,Grüne,17,53,17
Stimmbezirk 40,40,Grüne,18,62,13
Stimmbezirk 40,40,Grüne,19,85,8
Stimmbezirk 40,40,Grüne,20,67,11
Stimmbezirk 40,40,Grüne,21,31,29
Stimmbezirk 40,40,Grüne,22,37,28
Stimmbezirk 40,40,Grüne,23,53,18
Stimmbezirk 40,40,Grüne,24,40,24
Stimmbezirk 40,40,Grüne,25,39,26
Stimmbezirk 40,40,Grüne,26,63,12
Stimmbezirk 40,40,Grüne,27,39,27
Stimmbezirk 40,40,Grüne,28,30,30
Stimmbezirk 40,40,Grüne,29,58,14
Stimmbezirk 40,40,Grüne,30,55,16
Stimmbezirk 40,40,SPD,1,314,1
Stimmbezirk 40,40,SPD,2,128,2
Stimmbezirk 40,40,SPD,3,124,3
Stimmbezirk 40,40,SPD,4,71,8
Stimmbezirk 40,40,SPD,5,116,4
Stimmbezirk 40,40,SPD,6,95,5
Stimmbezirk 40,40,SPD,7,63,9
Stimmbezirk 40,40,SPD,8,59,10
Stimmbezirk 40,40,SPD,9,74,7
Stimmbezirk 40,40,SPD,10,84,6
Stimmbezirk 40,40,SPD,11,44,15
Stimmbezirk 40,40,SPD,12,38,16
Stimmbezirk 40,40,SPD,13,37,17
Stimmbezirk 40,40,SPD,14,36,20
Stimmbezirk 40,40,SPD,15,59,11
Stimmbezirk 40,40,SPD,16,53,12
Stimmbezirk 40,40,SPD,17,37,18
Stimmbezirk 40,40,SPD,18,25,29
Stimmbezirk 40,40,SPD,19,37,19
Stimmbezirk 40,40,SPD,20,45,14
Stimmbezirk 40,40,SPD,21,32,24
Stimmbezirk 40,40,SPD,22,35,21
Stimmbezirk 40,40,SPD,23,35,22
Stimmbezirk 40,40,SPD,24,27,28
Stimmbezirk 40,40,SPD,25,33,23
Stimmbezirk 40,40,SPD,26,29,26
Stimmbezirk 40,40,SPD,27,29,27
Stimmbezirk 40,40,SPD,28,24,30
Stimmbezirk 40,40,SPD,29,47,13
Stimmbezirk 40,40,SPD,30,30,25
Stimmbezirk 40,40,FDP,1,77,2
Stimmbezirk 40,40,FDP,2,67,3
Stimmbezirk 40,40,FDP,3,60,4
Stimmbezirk 40,40,FDP,4,55,5
Stimmbezirk 40,40,FDP,5,47,8
Stimmbezirk 40,40,FDP,6,147,1
Stimmbezirk 40,40,FDP,7,49,7
Stimmbezirk 40,40,FDP,8,53,6
Stimmbezirk 40,40,FDP,9,47,9
Stimmbezirk 40,40,FDP,10,28,10
Stimmbezirk 40,40,FDP,11,17,14
Stimmbezirk 40,40,FDP,12,14,17
Stimmbezirk 40,40,FDP,13,15,15
Stimmbezirk 40,40,FDP,14,20,12
Stimmbezirk 40,40,FDP,15,20,13
Stimmbezirk 40,40,FDP,16,12,20
Stimmbezirk 40,40,FDP,17,12,21
Stimmbezirk 40,40,FDP,18,21,11
Stimmbezirk 40,40,FDP,19,14,18
Stimmbezirk 40,40,FDP,20,15,16
Stimmbezirk 40,40,FDP,21,14,19
Stimmbezirk 41,41,CSU,1,318,1
Stimmbezirk 41,41,CSU,2,224,7
Stimmbezirk 41,41,CSU,3,229,5
Stimmbezirk 41,41,CSU,4,244,4
Stimmbezirk 41,41,CSU,5,256,3
Stimmbezirk 41,41,CSU,6,181,11
Stimmbezirk 41,41,CSU,7,194,9
Stimmbezirk 41,41,CSU,8,192,10
Stimmbezirk 41,41,CSU,9,229,6
Stimmbezirk 41,41,CSU,10,137,18
Stimmbezirk 41,41,CSU,11,138,17
Stimmbezirk 41,41,CSU,12,177,13
Stimmbezirk 41,41,CSU,13,142,16
Stimmbezirk 41,41,CSU,14,111,23
Stimmbezirk 41,41,CSU,15,202,8
Stimmbezirk 41,41,CSU,16,143,15
Stimmbezirk 41,41,CSU,17,137,19
Stimmbezirk 41,41,CSU,18,265,2
Stimmbezirk 41,41,CSU,19,129,20
Stimmbezirk 41,41,CSU,20,122,22
Stimmbezirk 41,41,CSU,21,107,25
Stimmbezirk 41,41,CSU,22,83,30
Stimmbezirk 41,41,CSU,23,93,28
Stimmbezirk 41,41,CSU,24,99,26
Stimmbezirk 41,41,CSU,25,178,12
Stimmbezirk 41,41,CSU,26,125,21
Stimmbezirk 41,41,CSU,27,98,27
Stimmbezirk 41,41,CSU,28,93,29
Stimmbezirk 41,41,CSU,29,109,24
Stimmbezirk 41,41,CSU,30,152,14
Stimmbezirk 41,41,FW,1,144,2
Stimmbezirk 41,41,FW,2,85,4
Stimmbezirk 41,41,FW,3,76,5
Stimmbezirk 41,41,FW,4,37,16
Stimmbezirk 41,41,FW,5,163,1
Stimmbezirk 41,41,FW,6,31,17
Stimmbezirk 41,41,FW,7,52,7
Stimmbezirk 41,41,FW,8,53,6
Stimmbezirk 41,41,FW,9,48,9
Stimmbezirk 41,41,FW,10,46,11
Stimmbezirk 41,41,FW,11,48,10
Stimmbezirk 41,41,FW,12,22,26
Stimmbezirk 41,41,FW,13,24,24
Stimmbezirk 41,41,FW,14,22,27
Stimmbezirk 41,41,FW,15,44,13
Stimmbezirk 41,41,FW,16,45,12
Stimmbezirk 41,41,FW,17,23,25
Stimmbezirk 41,41,FW,18,25,22
Stimmbezirk 41,41,FW,19,44,14
Stimmbezirk 41,41,FW,20,29,18
Stimmbezirk 41,41,FW,21,17,28
Stimmbezirk 41,41,FW,22,17,29
Stimmbezirk 41,41,FW,23,28,19
Stimmbezirk 41,41,FW,24,40,15
Stimmbezirk 41,41,FW,25,26,20
Stimmbezirk 41,41,FW,26,26,21
Stimmbezirk 41,41,FW,27,15,30
Stimmbezirk 41,41,FW,28,52,8
Stimmbezirk 41,41,FW,29,25,23
Stimmbezirk 41,41,FW,30,129,3
Stimmbezirk 41,41,Grüne,1,164,1
Stimmbezirk 41,41,Grüne,2,121,6
Stimmbezirk 41,41,Grüne,3,141,3
Stimmbezirk 41,41,Grüne,4,117,7
Stimmbezirk 41,41,Grüne,5,88,11
Stimmbezirk 41,41,Grüne,6,126,5
Stimmbezirk 41,41,Grüne,7,141,4
Stimmbezirk 41,41,Grüne,8,156,2
Stimmbezirk 41,41,Grüne,9,82,12
Stimmbezirk 41,41,Grüne,10,64,19
Stimmbezirk 41,41,Grüne,11,89,10
Stimmbezirk 41,41,Grüne,12,63,22
Stimmbezirk 41,41,Grüne,13,66,18
Stimmbezirk 41,41,Grüne,14,63,23
Stimmbezirk 41,41,Grüne,15,70,15
Stimmbezirk 41,41,Grüne,16,54,26
Stimmbezirk 41,41,Grüne,17,70,16
Stimmbezirk 41,41,Grüne,18,60,24
Stimmbezirk 41,41,Grüne,19,94,8
Stimmbezirk 41,41,Grüne,20,91,9
Stimmbezirk 41,41,Grüne,21,52,28
Stimmbezirk 41,41,Grüne,22,64,20
Stimmbezirk 41,41,Grüne,23,67,17
Stimmbezirk 41,41,Grüne,24,57,25
Stimmbezirk 41,41,Grüne,25,51,29
Stimmbezirk 41,41,Grüne,26,76,13
Stimmbezirk 41,41,Grüne,27,64,21
Stimmbezirk 41,41,Grüne,28,54,27
Stimmbezirk 41,41,Grüne,29,75,14
Stimmbezirk 41,41,Grüne,30,49,30
Stimmbezirk 41,41,SPD,1,273,1
Stimmbezirk 41,41,SPD,2,128,2
Stimmbezirk 41,41,SPD,3,110,4
Stimmbezirk 41,41,SPD,4,68,7
Stimmbezirk 41,41,SPD,5,112,3
Stimmbezirk 41,41,SPD,6,84,6
Stimmbezirk 41,41,SPD,7,68,8
Stimmbezirk 41,41,SPD,8,62,10
Stimmbezirk 41,41,SPD,9,62,11
Stimmbezirk 41,41,SPD,10,92,5
Stimmbezirk 41,41,SPD,11,52,15
Stimmbezirk 41,41,SPD,12,59,13
Stimmbezirk 41,41,SPD,13,42,21
Stimmbezirk 41,41,SPD,14,54,14
Stimmbezirk 41,41,SPD,15,61,12
Stimmbezirk 41,41,SPD,16,46,18
Stimmbezirk 41,41,SPD,17,65,9
Stimmbezirk 41,41,SPD,18,41,24
Stimmbezirk 41,41,SPD,19,33,28
Stimmbezirk 41,41,SPD,20,49,17
Stimmbezirk 41,41,SPD,21,50,16
Stimmbezirk 41,41,SPD,22,45,19
Stimmbezirk 41,41,SPD,23,45,20
Stimmbezirk 41,41,SPD,24,41,25
Stimmbezirk 41,41,SPD,25,42,22
Stimmbezirk 41,41,SPD,26,42,23
Stimmbezirk 41,41,SPD,27,34,26
Stimmbezirk 41,41,SPD,28,26,29
Stimmbezirk 41,41,SPD,29,34,27
Stimmbezirk 41,41,SPD,30,23,30
Stimmbezirk 41,41,FDP,1,50,3
Stimmbezirk 41,41,FDP,2,52,2
Stimmbezirk 41,41,FDP,3,49,4
Stimmbezirk 41,41,FDP,4,41,5
Stimmbezirk 41,41,FDP,5,36,7
Stimmbezirk 41,41,FDP,6,69,1
Stimmbezirk 41,41,FDP,7,37,6
Stimmbezirk 41,41,FDP,8,36,8
Stimmbezirk 41,41,FDP,9,28,9
Stimmbezirk 41,41,FDP,10,13,15
Stimmbezirk 41,41,FDP,11,13,16
Stimmbezirk 41,41,FDP,12,10,20
Stimmbezirk 41,41,FDP,13,15,13
Stimmbezirk 41,41,FDP,14,17,11
Stimmbezirk 41,41,FDP,15,10,21
Stimmbezirk 41,41,FDP,16,12,19
Stimmbezirk 41,41,FDP,17,17,12
Stimmbezirk 41,41,FDP,18,13,17
Stimmbezirk 41,41,FDP,19,13,18
Stimmbezirk 41,41,FDP,20,15,14
Stimmbezirk 41,41,FDP,21,20,10
Stimmbezirk 42,42,CSU,1,356,1
Stimmbezirk 42,42,CSU,2,242,7
Stimmbezirk 42,42,CSU,3,275,3
Stimmbezirk 42,42,CSU,4,224,11
Stimmbezirk 42,42,CSU,5,253,5
Stimmbezirk 42,42,CSU,6,185,12
Stimmbezirk 42,42,CSU,7,249,6
Stimmbezirk 42,42,CSU,8,225,10
Stimmbezirk 42,42,CSU,9,240,8
Stimmbezirk 42,42,CSU,10,156,19
Stimmbezirk 42,42,CSU,11,165,16
Stimmbezirk 42,42,CSU,12,228,9
Stimmbezirk 42,42,CSU,13,166,15
Stimmbezirk 42,42,CSU,14,129,21
Stimmbezirk 42,42,CSU,15,261,4
Stimmbezirk 42,42,CSU,16,162,17
Stimmbezirk 42,42,CSU,17,176,13
Stimmbezirk 42,42,CSU,18,333,2
Stimmbezirk 42,42,CSU,19,129,22
Stimmbezirk 42,42,CSU,20,129,23
Stimmbezirk 42,42,CSU,21,129,24
Stimmbezirk 42,42,CSU,22,93,29
Stimmbezirk 42,42,CSU,23,102,26
Stimmbezirk 42,42,CSU,24,99,28
Stimmbezirk 42,42,CSU,25,176,14
Stimmbezirk 42,42,CSU,26,135,20
Stimmbezirk 42,42,CSU,27,93,30
Stimmbezirk 42,42,CSU,28,102,27
Stimmbezirk 42,42,CSU,29,107,25
Stimmbezirk 42,42,CSU,30,162,18
Stimmbezirk 42,42,FW,1,103,3
Stimmbezirk 42,42,FW,2,74,5
Stimmbezirk 42,42,FW,3,84,4
Stimmbezirk 42,42,FW,4,23,21
Stimmbezirk 42,42,FW,5,137,2
Stimmbezirk 42,42,FW,6,31,13
Stimmbezirk 42,42,FW,7,27,16
Stimmbezirk 42,42,FW,8,28,15
Stimmbezirk 42,42,FW,9,32,11
Stimmbezirk 42,42,FW,10,43,8
Stimmbezirk 42,42,FW,11,25,19
Stimmbezirk 42,42,FW,12,30,14
Stimmbezirk 42,42,FW,13,16,28
Stimmbezirk 42,42,FW,14,19,26
Stimmbezirk 42,42,FW,15,25,20
Stimmbezirk 42,42,FW,16,48,7
Stimmbezirk 42,42,FW,17,20,24
Stimmbezirk 42,42,FW,18,20,25
Stimmbezirk 42,42,FW,19,39,10
Stimmbezirk 42,42,FW,20,40,9
Stimmbezirk 42,42,FW,21,14,29
Stimmbezirk 42,42,FW,22,14,30
Stimmbezirk 42,42,FW,23,32,12
Stimmbezirk 42,42,FW,24,22,22
Stimmbezirk 42,42,FW,25,21,23
Stimmbezirk 42,42,FW,26,17,27
Stimmbezirk 42,42,FW,27,26,17
Stimmbezirk 42,42,FW,28,26,18
Stimmbezirk 42,42,FW,29,50,6
Stimmbezirk 42,42,FW,30,150,1
Stimmbezirk 42,42,Grüne,1,163,1
Stimmbezirk 42,42,Grüne,2,104,4
Stimmbezirk 42,42,Grüne,3,128,3
Stimmbezirk 42,42,Grüne,4,100,6
Stimmbezirk 42,42,Grüne,5,73,10
Stimmbezirk 42,42,Grüne,6,104,5
Stimmbezirk 42,42,Grüne,7,94,8
Stimmbezirk 42,42,Grüne,8,156,2
Stimmbezirk 42,42,Grüne,9,69,11
Stimmbezirk 42,42,Grüne,10,53,15
Stimmbezirk 42,42,Grüne,11,74,9
Stimmbezirk 42,42,Grüne,12,38,26
Stimmbezirk 42,42,Grüne,13,43,22
Stimmbezirk 42,42,Grüne,14,40,24
Stimmbezirk 42,42,Grüne,15,49,17
Stimmbezirk 42,42,Grüne,16,45,19
Stimmbezirk 42,42,Grüne,17,51,16
Stimmbezirk 42,42,Grüne,18,49,18
Stimmbezirk 42,42,Grüne,19,96,7
Stimmbezirk 42,42,Grüne,20,67,12
Stimmbezirk 42,42,Grüne,21,34,29
Stimmbezirk 42,42,Grüne,22,45,20
Stimmbezirk 42,42,Grüne,23,56,14
Stimmbezirk 42,42,Grüne,24,38,27
Stimmbezirk 42,42,Grüne,25,45,21
Stimmbezirk 42,42,Grüne,26,43,23
Stimmbezirk 42,42,Grüne,27,35,28
Stimmbezirk 42,42,Grüne,28,32,30
Stimmbezirk 42,42,Grüne,29,66,13
Stimmbezirk 42,42,Grüne,30,39,25
Stimmbezirk 42,42,SPD,1,323,1
Stimmbezirk 42,42,SPD,2,120,3
Stimmbezirk 42,42,SPD,3,128,2
Stimmbezirk 42,42,SPD,4,76,7
Stimmbezirk 42,42,SPD,5,112,4
Stimmbezirk 42,42,SPD,6,89,5
Stimmbezirk 42,42,SPD,7,77,6
Stimmbezirk 42,42,SPD,8,43,21
Stimmbezirk 42,42,SPD,9,72,8
Stimmbezirk 42,42,SPD,10,54,12
Stimmbezirk 42,42,SPD,11,54,13
Stimmbezirk 42,42,SPD,12,53,14
Stimmbezirk 42,42,SPD,13,44,20
Stimmbezirk 42,42,SPD,14,46,18
Stimmbezirk 42,42,SPD,15,65,10
Stimmbezirk 42,42,SPD,16,63,11
Stimmbezirk 42,42,SPD,17,52,15
Stimmbezirk 42,42,SPD,18,37,25
Stimmbezirk 42,42,SPD,19,39,23
Stimmbezirk 42,42,SPD,20,70,9
Stimmbezirk 42,42,SPD,21,33,26
Stimmbezirk 42,42,SPD,22,33,27
Stimmbezirk 42,42,SPD,23,33,28
Stimmbezirk 42,42,SPD,24,38,24
Stimmbezirk 42,42,SPD,25,31,30
Stimmbezirk 42,42,SPD,26,43,22
Stimmbezirk 42,42,SPD,27,47,16
Stimmbezirk 42,42,SPD,28,33,29
Stimmbezirk 42,42,SPD,29,47,17
Stimmbezirk 42,42,SPD,30,46,19
Stimmbezirk 42,42,FDP,1,80,1
Stimmbezirk 42,42,FDP,2,45,3
Stimmbezirk 42,42,FDP,3,42,4
Stimmbezirk 42,42,FDP,4,36,5
Stimmbezirk 42,42,FDP,5,23,7
Stimmbezirk 42,42,FDP,6,69,2
Stimmbezirk 42,42,FDP,7,23,8
Stimmbezirk 42,42,FDP,8,23,9
Stimmbezirk 42,42,FDP,9,24,6
Stimmbezirk 42,42,FDP,10,10,17
Stimmbezirk 42,42,FDP,11,11,15
Stimmbezirk 42,42,FDP,12,12,13
Stimmbezirk 42,42,FDP,13,8,19
Stimmbezirk 42,42,FDP,14,7,21
Stimmbezirk 42,42,FDP,15,9,18
Stimmbezirk 42,42,FDP,16,13,12
Stimmbezirk 42,42,FDP,17,11,16
Stimmbezirk 42,42,FDP,18,15,11
Stimmbezirk 42,42,FDP,19,8,20
Stimmbezirk 42,42,FDP,20,21,10
Stimmbezirk 42,42,FDP,21,12,14
Stimmbezirk 43,43,CSU,1,380,1
Stimmbezirk 43,43,CSU,2,221,6
Stimmbezirk 43,43,CSU,3,203,9
Stimmbezirk 43,43,CSU,4,262,2
Stimmbezirk 43,43,CSU,5,184,13
Stimmbezirk 43,43,CSU,6,203,10
Stimmbezirk 43,43,CSU,7,248,4
Stimmbezirk 43,43,CSU,8,208,8
Stimmbezirk 43,43,CSU,9,239,5
Stimmbezirk 43,43,CSU,10,156,18
Stimmbezirk 43,43,CSU,11,137,19
Stimmbezirk 43,43,CSU,12,194,11
Stimmbezirk 43,43,CSU,13,160,16
Stimmbezirk 43,43,CSU,14,126,23
Stimmbezirk 43,43,CSU,15,219,7
Stimmbezirk 43,43,CSU,16,172,15
Stimmbezirk 43,43,CSU,17,158,17
Stimmbezirk 43,43,CSU,18,262,3
Stimmbezirk 43,43,CSU,19,132,22
Stimmbezirk 43,43,CSU,20,125,24
Stimmbezirk 43,43,CSU,21,105,26
Stimmbezirk 43,43,CSU,22,82,30
Stimmbezirk 43,43,CSU,23,94,28
Stimmbezirk 43,43,CSU,24,90,29
Stimmbezirk 43,43,CSU,25,180,14
Stimmbezirk 43,43,CSU,26,136,20
Stimmbezirk 43,43,CSU,27,100,27
Stimmbezirk 43,43,CSU,28,118,25
Stimmbezirk 43,43,CSU,29,136,21
Stimmbezirk 43,43,CSU,30,186,12
Stimmbezirk 43,43,FW,1,99,3
Stimmbezirk 43,43,FW,2,83,5
Stimmbezirk 43,43,FW,3,96,4
Stimmbezirk 43,43,FW,4,35,12
Stimmbezirk 43,43,FW,5,174,1
Stimmbezirk 43,43,FW,6,27,17
Stimmbezirk 43,43,FW,7,26,18
Stimmbezirk 43,43,FW,8,19,24
Stimmbezirk 43,43,FW,9,29,16
Stimmbezirk 43,43,FW,10,37,10
Stimmbezirk 43,43,FW,11,36,11
Stimmbezirk 43,43,FW,12,24,21
Stimmbezirk 43,43,FW,13,16,28
Stimmbezirk 43,43,FW,14,25,20
Stimmbezirk 43,43,FW,15,35,13
Stimmbezirk 43,43,FW,16,47,7
Stimmbezirk 43,43,FW,17,22,22
Stimmbezirk 43,43,FW,18,40,8
Stimmbezirk 43,43,FW,19,30,15
Stimmbezirk 43,43,FW,20,48,6
Stimmbezirk 43,43,FW,21,21,23
Stimmbezirk 43,43,FW,22,14,29
Stimmbezirk 43,43,FW,23,14,30
Stimmbezirk 43,43,FW,24,26,19
Stimmbezirk 43,43,FW,25,18,26
Stimmbezirk 43,43,FW,26,17,27
Stimmbezirk 43,43,FW,27,19,25
Stimmbezirk 43,43,FW,28,34,14
Stimmbezirk 43,43,FW,29,40,9
Stimmbezirk 43,43,FW,30,113,2
Stimmbezirk 43,43,Grüne,1,132,1
Stimmbezirk 43,43,Grüne,2,97,5
Stimmbezirk 43,43,Grüne,3,119,3
Stimmbezirk 43,43,Grüne,4,74,8
Stimmbezirk 43,43,Grüne,5,68,10
Stimmbezirk 43,43,Grüne,6,103,4
Stimmbezirk 43,43,Grüne,7,79,7
Stimmbezirk 43,43,Grüne,8,129,2
Stimmbezirk 43,43,Grüne,9,64,11
Stimmbezirk 43,43,Grüne,10,48,19
Stimmbezirk 43,43,Grüne,11,69,9
Stimmbezirk 43,43,Grüne,12,41,24
Stimmbezirk 43,43,Grüne,13,49,18
Stimmbezirk 43,43,Grüne,14,42,23
Stimmbezirk 43,43,Grüne,15,61,13
Stimmbezirk 43,43,Grüne,16,48,20
Stimmbezirk 43,43,Grüne,17,50,17
Stimmbezirk 43,43,Grüne,18,52,16
Stimmbezirk 43,43,Grüne,19,81,6
Stimmbezirk 43,43,Grüne,20,48,21
Stimmbezirk 43,43,Grüne,21,35,27
Stimmbezirk 43,43,Grüne,22,46,22
Stimmbezirk 43,43,Grüne,23,62,12
Stimmbezirk 43,43,Grüne,24,37,26
Stimmbezirk 43,43,Grüne,25,38,25
Stimmbezirk 43,43,Grüne,26,60,14
Stimmbezirk 43,43,Grüne,27,34,28
Stimmbezirk 43,43,Grüne,28,28,30
Stimmbezirk 43,43,Grüne,29,55,15
Stimmbezirk 43,43,Grüne,30,30,29
Stimmbezirk 43,43,SPD,1,259,1
Stimmbezirk 43,43,SPD,2,128,3
Stimmbezirk 43,43,SPD,3,160,2
Stimmbezirk 43,43,SPD,4,56,11
Stimmbezirk 43,43,SPD,5,103,4
Stimmbezirk 43,43,SPD,6,81,6
Stimmbezirk 43,43,SPD,7,82,5
Stimmbezirk 43,43,SPD,8,63,10
Stimmbezirk 43,43,SPD,9,81,7
Stimmbezirk 43,43,SPD,10,67,8
Stimmbezirk 43,43,SPD,11,42,21
Stimmbezirk 43,43,SPD,12,38,24
Stimmbezirk 43,43,SPD,13,38,25
Stimmbezirk 43,43,SPD,14,54,13
Stimmbezirk 43,43,SPD,15,66,9
Stimmbezirk 43,43,SPD,16,43,19
Stimmbezirk 43,43,SPD,17,56,12
Stimmbezirk 43,43,SPD,18,39,23
Stimmbezirk 43,43,SPD,19,48,14
Stimmbezirk 43,43,SPD,20,48,15
Stimmbezirk 43,43,SPD,21,44,18
Stimmbezirk 43,43,SPD,22,45,17
Stimmbezirk 43,43,SPD,23,34,27
Stimmbezirk 43,43,SPD,24,43,20
Stimmbezirk 43,43,SPD,25,30,28
Stimmbezirk 43,43,SPD,26,40,22
Stimmbezirk 43,43,SPD,27,36,26
Stimmbezirk 43,43,SPD,28,27,30
Stimmbezirk 43,43,SPD,29,48,16
Stimmbezirk 43,43,SPD,30,30,29
Stimmbezirk 43,43,FDP,1,72,2
Stimmbezirk 43,43,FDP,2,52,4
Stimmbezirk 43,43,FDP,3,48,5
Stimmbezirk 43,43,FDP,4,64,3
Stimmbezirk 43,43,FDP,5,40,8
Stimmbezirk 43,43,FDP,6,121,1
